venta_id,fecha,local_id,producto_id,unidades_vendidas,precio_unitario_aplicado,importe_total
62718,02/06/2026,3,10,2,"13,5",27
62719,02/06/2026,3,11,2,"14,9","29,8"
62720,02/06/2026,3,13,3,"12,5","37,5"
62721,02/06/2026,3,14,2,"9,9","19,8"
62722,02/06/2026,3,16,4,"12,9","51,6"
62723,02/06/2026,3,18,2,"12,2","24,4"
62724,02/06/2026,3,19,1,"15,9","15,9"
62725,02/06/2026,3,21,3,"21,9","65,7"
62726,02/06/2026,3,23,1,"15,9","15,9"
62727,02/06/2026,3,25,1,"18,9","18,9"
62728,02/06/2026,3,27,1,"6,5","6,5"
62729,02/06/2026,3,28,1,"6,2","6,2"
62730,02/06/2026,3,30,2,"6,5",13
62731,02/06/2026,3,31,1,"5,9","5,9"
62732,02/06/2026,3,32,1,"3,5","3,5"
62733,02/06/2026,3,33,2,"4,9","9,8"
62734,02/06/2026,3,34,1,22,22
62735,02/06/2026,3,35,2,"3,9","7,8"
62736,02/06/2026,3,36,4,"3,2","12,8"
62737,02/06/2026,3,37,2,"1,8","3,6"
62738,02/06/2026,3,38,4,"3,5",14
62739,03/06/2026,3,2,4,"11,9","47,6"
62740,03/06/2026,3,5,1,"10,9","10,9"
62741,03/06/2026,3,6,1,"12,5","12,5"
62742,03/06/2026,3,7,5,"12,9","64,5"
62743,03/06/2026,3,8,5,"15,9","79,5"
62744,03/06/2026,3,9,2,"13,9","27,8"
62745,03/06/2026,3,10,3,"13,5","40,5"
62746,03/06/2026,3,11,2,"14,9","29,8"
62747,03/06/2026,3,13,2,"12,5",25
62748,03/06/2026,3,14,4,"9,9","39,6"
62749,03/06/2026,3,15,1,"11,5","11,5"
62750,03/06/2026,3,16,2,"12,9","25,8"
62751,03/06/2026,3,17,5,"12,5","62,5"
62752,03/06/2026,3,18,1,"12,2","12,2"
62753,03/06/2026,3,19,4,"15,9","63,6"
62754,03/06/2026,3,21,1,"21,9","21,9"
62755,03/06/2026,3,22,3,"23,9","71,7"
62756,03/06/2026,3,23,3,"15,9","47,7"
62757,03/06/2026,3,25,1,"18,9","18,9"
62758,03/06/2026,3,26,1,"16,5","16,5"
62759,03/06/2026,3,28,2,"6,2","12,4"
62760,03/06/2026,3,29,2,"6,9","13,8"
62761,03/06/2026,3,30,1,"6,5","6,5"
62762,03/06/2026,3,31,2,"5,9","11,8"
62763,03/06/2026,3,32,2,"3,5",7
62764,03/06/2026,3,33,4,"4,9","19,6"
62765,03/06/2026,3,34,2,22,44
62766,03/06/2026,3,35,1,"3,9","3,9"
62767,03/06/2026,3,36,5,"3,2",16
62768,03/06/2026,3,37,4,"1,8","7,2"
62769,03/06/2026,3,38,2,"3,5",7
62770,04/06/2026,3,1,2,"7,5",15
62771,04/06/2026,3,3,1,"13,5","13,5"
62772,04/06/2026,3,4,2,"15,9","31,8"
62773,04/06/2026,3,5,2,"10,9","21,8"
62774,04/06/2026,3,7,3,"12,9","38,7"
62775,04/06/2026,3,8,3,"15,9","47,7"
62776,04/06/2026,3,9,1,"13,9","13,9"
62777,04/06/2026,3,10,3,"13,5","40,5"
62778,04/06/2026,3,11,3,"14,9","44,7"
62779,04/06/2026,3,12,1,"13,9","13,9"
62780,04/06/2026,3,13,1,"12,5","12,5"
62781,04/06/2026,3,14,1,"9,9","9,9"
62782,04/06/2026,3,15,1,"11,5","11,5"
62783,04/06/2026,3,17,4,"12,5",50
62784,04/06/2026,3,19,4,"15,9","63,6"
62785,04/06/2026,3,20,1,"16,9","16,9"
62786,04/06/2026,3,21,1,"21,9","21,9"
62787,04/06/2026,3,22,5,"23,9","119,5"
62788,04/06/2026,3,23,2,"15,9","31,8"
62789,04/06/2026,3,24,1,"19,9","19,9"
62790,04/06/2026,3,25,1,"18,9","18,9"
62791,04/06/2026,3,26,2,"16,5",33
62792,04/06/2026,3,27,1,"6,5","6,5"
62793,04/06/2026,3,28,1,"6,2","6,2"
62794,04/06/2026,3,29,3,"6,9","20,7"
62795,04/06/2026,3,30,2,"6,5",13
62796,04/06/2026,3,31,3,"5,9","17,7"
62797,04/06/2026,3,32,3,"3,5","10,5"
62798,04/06/2026,3,33,4,"4,9","19,6"
62799,04/06/2026,3,34,4,22,88
62800,04/06/2026,3,35,2,"3,9","7,8"
62801,04/06/2026,3,36,4,"3,2","12,8"
62802,04/06/2026,3,37,5,"1,8",9
62803,05/06/2026,3,1,3,"7,5","22,5"
62804,05/06/2026,3,2,2,"11,9","23,8"
62805,05/06/2026,3,3,3,"13,5","40,5"
62806,05/06/2026,3,4,2,"15,9","31,8"
62807,05/06/2026,3,5,1,"10,9","10,9"
62808,05/06/2026,3,6,3,"12,5","37,5"
62809,05/06/2026,3,7,2,"12,9","25,8"
62810,05/06/2026,3,8,2,"15,9","31,8"
62811,05/06/2026,3,9,4,"13,9","55,6"
62812,05/06/2026,3,10,3,"13,5","40,5"
62813,05/06/2026,3,11,2,"14,9","29,8"
62814,05/06/2026,3,12,2,"13,9","27,8"
62815,05/06/2026,3,13,4,"12,5",50
62816,05/06/2026,3,14,6,"9,9","59,4"
62817,05/06/2026,3,15,1,"11,5","11,5"
62818,05/06/2026,3,16,1,"12,9","12,9"
62819,05/06/2026,3,17,2,"12,5",25
62820,05/06/2026,3,18,5,"12,2",61
62821,05/06/2026,3,19,1,"15,9","15,9"
62822,05/06/2026,3,21,1,"21,9","21,9"
62823,05/06/2026,3,22,2,"23,9","47,8"
62824,05/06/2026,3,24,1,"19,9","19,9"
62825,05/06/2026,3,25,2,"18,9","37,8"
62826,05/06/2026,3,26,2,"16,5",33
62827,05/06/2026,3,27,5,"6,5","32,5"
62828,05/06/2026,3,31,1,"5,9","5,9"
62829,05/06/2026,3,32,3,"3,5","10,5"
62830,05/06/2026,3,33,3,"4,9","14,7"
62831,05/06/2026,3,34,4,22,88
62832,05/06/2026,3,35,5,"3,9","19,5"
62833,05/06/2026,3,36,3,"3,2","9,6"
62834,05/06/2026,3,37,2,"1,8","3,6"
62835,05/06/2026,3,38,2,"3,5",7
62836,06/06/2026,3,1,1,"7,5","7,5"
62837,06/06/2026,3,2,2,"11,9","23,8"
62838,06/06/2026,3,3,2,"13,5",27
62839,06/06/2026,3,4,2,"15,9","31,8"
62840,06/06/2026,3,5,1,"10,9","10,9"
62841,06/06/2026,3,6,2,"12,5",25
62842,06/06/2026,3,7,8,"12,9","103,2"
62843,06/06/2026,3,8,3,"15,9","47,7"
62844,06/06/2026,3,9,4,"13,9","55,6"
62845,06/06/2026,3,11,1,"14,9","14,9"
62846,06/06/2026,3,12,2,"13,9","27,8"
62847,06/06/2026,3,13,4,"12,5",50
62848,06/06/2026,3,14,5,"9,9","49,5"
62849,06/06/2026,3,15,3,"11,5","34,5"
62850,06/06/2026,3,16,5,"12,9","64,5"
62851,06/06/2026,3,17,4,"12,5",50
62852,06/06/2026,3,18,5,"12,2",61
62853,06/06/2026,3,19,6,"15,9","95,4"
62854,06/06/2026,3,20,3,"16,9","50,7"
62855,06/06/2026,3,21,3,"21,9","65,7"
62856,06/06/2026,3,22,3,"23,9","71,7"
62857,06/06/2026,3,23,4,"15,9","63,6"
62858,06/06/2026,3,24,2,"19,9","39,8"
62859,06/06/2026,3,25,3,"18,9","56,7"
62860,06/06/2026,3,26,1,"16,5","16,5"
62861,06/06/2026,3,27,4,"6,5",26
62862,06/06/2026,3,28,5,"6,2",31
62863,06/06/2026,3,29,4,"6,9","27,6"
62864,06/06/2026,3,30,1,"6,5","6,5"
62865,06/06/2026,3,31,2,"5,9","11,8"
62866,06/06/2026,3,32,9,"3,5","31,5"
62867,06/06/2026,3,33,4,"4,9","19,6"
62868,06/06/2026,3,34,2,22,44
62869,06/06/2026,3,35,1,"3,9","3,9"
62870,06/06/2026,3,36,4,"3,2","12,8"
62871,06/06/2026,3,37,4,"1,8","7,2"
62872,06/06/2026,3,38,3,"3,5","10,5"
62873,07/06/2026,3,1,4,"7,5",30
62874,07/06/2026,3,2,7,"11,9","83,3"
62875,07/06/2026,3,3,1,"13,5","13,5"
62876,07/06/2026,3,4,2,"15,9","31,8"
62877,07/06/2026,3,5,2,"10,9","21,8"
62878,07/06/2026,3,6,1,"12,5","12,5"
62879,07/06/2026,3,7,4,"12,9","51,6"
62880,07/06/2026,3,8,5,"15,9","79,5"
62881,07/06/2026,3,9,2,"13,9","27,8"
62882,07/06/2026,3,10,2,"13,5",27
62883,07/06/2026,3,11,3,"14,9","44,7"
62884,07/06/2026,3,12,5,"13,9","69,5"
62885,07/06/2026,3,13,2,"12,5",25
62886,07/06/2026,3,14,5,"9,9","49,5"
62887,07/06/2026,3,15,7,"11,5","80,5"
62888,07/06/2026,3,16,8,"12,9","103,2"
62889,07/06/2026,3,17,7,"12,5","87,5"
62890,07/06/2026,3,18,3,"12,2","36,6"
62891,07/06/2026,3,19,6,"15,9","95,4"
62892,07/06/2026,3,20,3,"16,9","50,7"
62893,07/06/2026,3,21,2,"21,9","43,8"
62894,07/06/2026,3,22,3,"23,9","71,7"
62895,07/06/2026,3,23,3,"15,9","47,7"
62896,07/06/2026,3,24,1,"19,9","19,9"
62897,07/06/2026,3,25,1,"18,9","18,9"
62898,07/06/2026,3,26,2,"16,5",33
62899,07/06/2026,3,28,3,"6,2","18,6"
62900,07/06/2026,3,29,2,"6,9","13,8"
62901,07/06/2026,3,30,2,"6,5",13
62902,07/06/2026,3,31,2,"5,9","11,8"
62903,07/06/2026,3,32,6,"3,5",21
62904,07/06/2026,3,33,5,"4,9","24,5"
62905,07/06/2026,3,34,4,22,88
62906,07/06/2026,3,35,3,"3,9","11,7"
62907,07/06/2026,3,36,3,"3,2","9,6"
62908,07/06/2026,3,37,1,"1,8","1,8"
62909,07/06/2026,3,38,4,"3,5",14
62910,08/06/2026,3,1,1,"7,5","7,5"
62911,08/06/2026,3,2,3,"11,9","35,7"
62912,08/06/2026,3,3,1,"13,5","13,5"
62913,08/06/2026,3,4,1,"15,9","15,9"
62914,08/06/2026,3,5,1,"10,9","10,9"
62915,08/06/2026,3,7,1,"12,9","12,9"
62916,08/06/2026,3,8,3,"15,9","47,7"
62917,08/06/2026,3,9,2,"13,9","27,8"
62918,08/06/2026,3,10,3,"13,5","40,5"
62919,08/06/2026,3,11,4,"14,9","59,6"
62920,08/06/2026,3,12,2,"13,9","27,8"
62921,08/06/2026,3,13,7,"12,5","87,5"
62922,08/06/2026,3,14,1,"9,9","9,9"
62923,08/06/2026,3,17,4,"12,5",50
62924,08/06/2026,3,18,3,"12,2","36,6"
62925,08/06/2026,3,19,1,"15,9","15,9"
62926,08/06/2026,3,21,3,"21,9","65,7"
62927,08/06/2026,3,22,2,"23,9","47,8"
62928,08/06/2026,3,24,2,"19,9","39,8"
62929,08/06/2026,3,25,1,"18,9","18,9"
62930,08/06/2026,3,26,2,"16,5",33
62931,08/06/2026,3,27,1,"6,5","6,5"
62932,08/06/2026,3,28,2,"6,2","12,4"
62933,08/06/2026,3,29,1,"6,9","6,9"
62934,08/06/2026,3,30,2,"6,5",13
62935,08/06/2026,3,31,2,"5,9","11,8"
62936,08/06/2026,3,32,2,"3,5",7
62937,08/06/2026,3,33,2,"4,9","9,8"
62938,08/06/2026,3,34,3,22,66
62939,08/06/2026,3,35,1,"3,9","3,9"
62940,08/06/2026,3,36,2,"3,2","6,4"
62941,08/06/2026,3,37,6,"1,8","10,8"
62942,08/06/2026,3,38,5,"3,5","17,5"
62943,09/06/2026,3,2,1,"11,9","11,9"
62944,09/06/2026,3,4,4,"15,9","63,6"
62945,09/06/2026,3,7,1,"12,9","12,9"
62946,09/06/2026,3,8,1,"15,9","15,9"
62947,09/06/2026,3,9,3,"13,9","41,7"
62948,09/06/2026,3,10,1,"13,5","13,5"
62949,09/06/2026,3,11,1,"14,9","14,9"
62950,09/06/2026,3,12,2,"13,9","27,8"
62951,09/06/2026,3,14,2,"9,9","19,8"
62952,09/06/2026,3,15,1,"11,5","11,5"
62953,09/06/2026,3,16,2,"12,9","25,8"
62954,09/06/2026,3,17,1,"12,5","12,5"
62955,09/06/2026,3,18,4,"12,2","48,8"
62956,09/06/2026,3,20,1,"16,9","16,9"
62957,09/06/2026,3,22,1,"23,9","23,9"
62958,09/06/2026,3,25,1,"18,9","18,9"
62959,09/06/2026,3,26,1,"16,5","16,5"
62960,09/06/2026,3,27,2,"6,5",13
62961,09/06/2026,3,28,1,"6,2","6,2"
62962,09/06/2026,3,29,1,"6,9","6,9"
62963,09/06/2026,3,30,1,"6,5","6,5"
62964,09/06/2026,3,32,1,"3,5","3,5"
62965,09/06/2026,3,33,1,"4,9","4,9"
62966,09/06/2026,3,34,3,22,66
62967,09/06/2026,3,35,1,"3,9","3,9"
62968,09/06/2026,3,36,2,"3,2","6,4"
62969,09/06/2026,3,37,2,"1,8","3,6"
62970,10/06/2026,3,1,1,"7,5","7,5"
62971,10/06/2026,3,2,1,"11,9","11,9"
62972,10/06/2026,3,3,2,"13,5",27
62973,10/06/2026,3,4,1,"15,9","15,9"
62974,10/06/2026,3,5,2,"10,9","21,8"
62975,10/06/2026,3,6,2,"12,5",25
62976,10/06/2026,3,7,3,"12,9","38,7"
62977,10/06/2026,3,8,1,"15,9","15,9"
62978,10/06/2026,3,9,2,"13,9","27,8"
62979,10/06/2026,3,11,2,"14,9","29,8"
62980,10/06/2026,3,12,2,"13,9","27,8"
62981,10/06/2026,3,13,3,"12,5","37,5"
62982,10/06/2026,3,14,1,"9,9","9,9"
62983,10/06/2026,3,16,4,"12,9","51,6"
62984,10/06/2026,3,17,1,"12,5","12,5"
62985,10/06/2026,3,18,5,"12,2",61
62986,10/06/2026,3,19,4,"15,9","63,6"
62987,10/06/2026,3,22,3,"23,9","71,7"
62988,10/06/2026,3,23,2,"15,9","31,8"
62989,10/06/2026,3,27,2,"6,5",13
62990,10/06/2026,3,29,2,"6,9","13,8"
62991,10/06/2026,3,31,1,"5,9","5,9"
62992,10/06/2026,3,32,1,"3,5","3,5"
62993,10/06/2026,3,33,3,"4,9","14,7"
62994,10/06/2026,3,34,4,22,88
62995,10/06/2026,3,35,3,"3,9","11,7"
62996,10/06/2026,3,36,4,"3,2","12,8"
62997,10/06/2026,3,37,4,"1,8","7,2"
62998,10/06/2026,3,38,1,"3,5","3,5"
62999,11/06/2026,3,3,2,"13,5",27
63000,11/06/2026,3,5,2,"10,9","21,8"
63001,11/06/2026,3,6,1,"12,5","12,5"
63002,11/06/2026,3,7,1,"12,9","12,9"
63003,11/06/2026,3,8,1,"15,9","15,9"
63004,11/06/2026,3,9,3,"13,9","41,7"
63005,11/06/2026,3,11,1,"14,9","14,9"
63006,11/06/2026,3,13,5,"12,5","62,5"
63007,11/06/2026,3,14,1,"9,9","9,9"
63008,11/06/2026,3,15,5,"11,5","57,5"
63009,11/06/2026,3,16,1,"12,9","12,9"
63010,11/06/2026,3,17,2,"12,5",25
63011,11/06/2026,3,18,2,"12,2","24,4"
63012,11/06/2026,3,19,1,"15,9","15,9"
63013,11/06/2026,3,20,2,"16,9","33,8"
63014,11/06/2026,3,21,1,"21,9","21,9"
63015,11/06/2026,3,22,1,"23,9","23,9"
63016,11/06/2026,3,24,1,"19,9","19,9"
63017,11/06/2026,3,27,4,"6,5",26
63018,11/06/2026,3,31,2,"5,9","11,8"
63019,11/06/2026,3,32,2,"3,5",7
63020,11/06/2026,3,33,1,"4,9","4,9"
63021,11/06/2026,3,34,1,22,22
63022,11/06/2026,3,35,2,"3,9","7,8"
63023,11/06/2026,3,36,3,"3,2","9,6"
63024,11/06/2026,3,37,5,"1,8",9
63025,11/06/2026,3,38,3,"3,5","10,5"
63026,12/06/2026,3,1,2,"7,5",15
63027,12/06/2026,3,2,1,"11,9","11,9"
63028,12/06/2026,3,3,1,"13,5","13,5"
63029,12/06/2026,3,4,1,"15,9","15,9"
63030,12/06/2026,3,5,1,"10,9","10,9"
63031,12/06/2026,3,8,4,"15,9","63,6"
63032,12/06/2026,3,11,3,"14,9","44,7"
63033,12/06/2026,3,12,5,"13,9","69,5"
63034,12/06/2026,3,13,2,"12,5",25
63035,12/06/2026,3,14,4,"9,9","39,6"
63036,12/06/2026,3,15,3,"11,5","34,5"
63037,12/06/2026,3,16,1,"12,9","12,9"
63038,12/06/2026,3,17,6,"12,5",75
63039,12/06/2026,3,20,1,"16,9","16,9"
63040,12/06/2026,3,21,1,"21,9","21,9"
63041,12/06/2026,3,24,1,"19,9","19,9"
63042,12/06/2026,3,25,1,"18,9","18,9"
63043,12/06/2026,3,26,2,"16,5",33
63044,12/06/2026,3,27,1,"6,5","6,5"
63045,12/06/2026,3,28,2,"6,2","12,4"
63046,12/06/2026,3,31,2,"5,9","11,8"
63047,12/06/2026,3,32,4,"3,5",14
63048,12/06/2026,3,33,2,"4,9","9,8"
63049,12/06/2026,3,34,5,22,110
63050,12/06/2026,3,35,4,"3,9","15,6"
63051,12/06/2026,3,36,3,"3,2","9,6"
63052,12/06/2026,3,37,8,"1,8","14,4"
63053,12/06/2026,3,38,1,"3,5","3,5"
63054,13/06/2026,3,5,4,"10,9","43,6"
63055,13/06/2026,3,6,3,"12,5","37,5"
63056,13/06/2026,3,7,2,"12,9","25,8"
63057,13/06/2026,3,8,2,"15,9","31,8"
63058,13/06/2026,3,9,3,"13,9","41,7"
63059,13/06/2026,3,10,4,"13,5",54
63060,13/06/2026,3,11,2,"14,9","29,8"
63061,13/06/2026,3,13,1,"12,5","12,5"
63062,13/06/2026,3,14,3,"9,9","29,7"
63063,13/06/2026,3,15,7,"11,5","80,5"
63064,13/06/2026,3,16,1,"12,9","12,9"
63065,13/06/2026,3,17,2,"12,5",25
63066,13/06/2026,3,18,5,"12,2",61
63067,13/06/2026,3,19,4,"15,9","63,6"
63068,13/06/2026,3,20,1,"16,9","16,9"
63069,13/06/2026,3,21,1,"21,9","21,9"
63070,13/06/2026,3,23,1,"15,9","15,9"
63071,13/06/2026,3,25,1,"18,9","18,9"
63072,13/06/2026,3,26,2,"16,5",33
63073,13/06/2026,3,27,2,"6,5",13
63074,13/06/2026,3,28,2,"6,2","12,4"
63075,13/06/2026,3,29,3,"6,9","20,7"
63076,13/06/2026,3,30,1,"6,5","6,5"
63077,13/06/2026,3,31,4,"5,9","23,6"
63078,13/06/2026,3,32,3,"3,5","10,5"
63079,13/06/2026,3,33,6,"4,9","29,4"
63080,13/06/2026,3,35,5,"3,9","19,5"
63081,13/06/2026,3,36,1,"3,2","3,2"
63082,13/06/2026,3,37,4,"1,8","7,2"
63083,13/06/2026,3,38,6,"3,5",21
63084,14/06/2026,3,1,3,"7,5","22,5"
63085,14/06/2026,3,2,1,"11,9","11,9"
63086,14/06/2026,3,4,1,"15,9","15,9"
63087,14/06/2026,3,5,1,"10,9","10,9"
63088,14/06/2026,3,6,3,"12,5","37,5"
63089,14/06/2026,3,7,4,"12,9","51,6"
63090,14/06/2026,3,8,4,"15,9","63,6"
63091,14/06/2026,3,9,2,"13,9","27,8"
63092,14/06/2026,3,10,5,"13,5","67,5"
63093,14/06/2026,3,11,3,"14,9","44,7"
63094,14/06/2026,3,12,2,"13,9","27,8"
63095,14/06/2026,3,13,4,"12,5",50
63096,14/06/2026,3,14,2,"9,9","19,8"
63097,14/06/2026,3,15,2,"11,5",23
63098,14/06/2026,3,16,2,"12,9","25,8"
63099,14/06/2026,3,17,2,"12,5",25
63100,14/06/2026,3,18,1,"12,2","12,2"
63101,14/06/2026,3,19,5,"15,9","79,5"
63102,14/06/2026,3,20,2,"16,9","33,8"
63103,14/06/2026,3,22,1,"23,9","23,9"
63104,14/06/2026,3,23,3,"15,9","47,7"
63105,14/06/2026,3,24,1,"19,9","19,9"
63106,14/06/2026,3,26,1,"16,5","16,5"
63107,14/06/2026,3,27,1,"6,5","6,5"
63108,14/06/2026,3,28,1,"6,2","6,2"
63109,14/06/2026,3,29,3,"6,9","20,7"
63110,14/06/2026,3,30,2,"6,5",13
63111,14/06/2026,3,31,1,"5,9","5,9"
63112,14/06/2026,3,32,10,"3,5",35
63113,14/06/2026,3,33,5,"4,9","24,5"
63114,14/06/2026,3,34,2,22,44
63115,14/06/2026,3,35,3,"3,9","11,7"
63116,14/06/2026,3,36,4,"3,2","12,8"
63117,14/06/2026,3,37,4,"1,8","7,2"
63118,14/06/2026,3,38,2,"3,5",7
63119,15/06/2026,3,4,1,"15,9","15,9"
63120,15/06/2026,3,7,1,"12,9","12,9"
63121,15/06/2026,3,8,2,"15,9","31,8"
63122,15/06/2026,3,9,2,"13,9","27,8"
63123,15/06/2026,3,11,6,"14,9","89,4"
63124,15/06/2026,3,12,4,"13,9","55,6"
63125,15/06/2026,3,13,2,"12,5",25
63126,15/06/2026,3,14,2,"9,9","19,8"
63127,15/06/2026,3,15,2,"11,5",23
63128,15/06/2026,3,16,4,"12,9","51,6"
63129,15/06/2026,3,17,2,"12,5",25
63130,15/06/2026,3,18,3,"12,2","36,6"
63131,15/06/2026,3,19,3,"15,9","47,7"
63132,15/06/2026,3,20,3,"16,9","50,7"
63133,15/06/2026,3,22,2,"23,9","47,8"
63134,15/06/2026,3,23,1,"15,9","15,9"
63135,15/06/2026,3,26,1,"16,5","16,5"
63136,15/06/2026,3,28,1,"6,2","6,2"
63137,15/06/2026,3,29,1,"6,9","6,9"
63138,15/06/2026,3,30,1,"6,5","6,5"
63139,15/06/2026,3,31,2,"5,9","11,8"
63140,15/06/2026,3,32,1,"3,5","3,5"
63141,15/06/2026,3,33,3,"4,9","14,7"
63142,15/06/2026,3,34,1,22,22
63143,15/06/2026,3,35,5,"3,9","19,5"
63144,15/06/2026,3,36,1,"3,2","3,2"
63145,15/06/2026,3,37,5,"1,8",9
63146,15/06/2026,3,38,6,"3,5",21
63147,16/06/2026,3,1,1,"7,5","7,5"
63148,16/06/2026,3,2,3,"11,9","35,7"
63149,16/06/2026,3,3,1,"13,5","13,5"
63150,16/06/2026,3,4,2,"15,9","31,8"
63151,16/06/2026,3,5,1,"10,9","10,9"
63152,16/06/2026,3,7,4,"12,9","51,6"
63153,16/06/2026,3,8,2,"15,9","31,8"
63154,16/06/2026,3,9,1,"13,9","13,9"
63155,16/06/2026,3,10,5,"13,5","67,5"
63156,16/06/2026,3,11,3,"14,9","44,7"
63157,16/06/2026,3,12,2,"13,9","27,8"
63158,16/06/2026,3,13,3,"12,5","37,5"
63159,16/06/2026,3,14,3,"9,9","29,7"
63160,16/06/2026,3,15,5,"11,5","57,5"
63161,16/06/2026,3,16,2,"12,9","25,8"
63162,16/06/2026,3,17,3,"12,5","37,5"
63163,16/06/2026,3,18,4,"12,2","48,8"
63164,16/06/2026,3,19,1,"15,9","15,9"
63165,16/06/2026,3,20,1,"16,9","16,9"
63166,16/06/2026,3,21,1,"21,9","21,9"
63167,16/06/2026,3,22,1,"23,9","23,9"
63168,16/06/2026,3,23,1,"15,9","15,9"
63169,16/06/2026,3,24,2,"19,9","39,8"
63170,16/06/2026,3,25,1,"18,9","18,9"
63171,16/06/2026,3,28,1,"6,2","6,2"
63172,16/06/2026,3,29,1,"6,9","6,9"
63173,16/06/2026,3,30,1,"6,5","6,5"
63174,16/06/2026,3,32,6,"3,5",21
63175,16/06/2026,3,33,2,"4,9","9,8"
63176,16/06/2026,3,34,2,22,44
63177,16/06/2026,3,35,2,"3,9","7,8"
63178,16/06/2026,3,36,3,"3,2","9,6"
63179,16/06/2026,3,37,3,"1,8","5,4"
63180,17/06/2026,3,1,1,"7,5","7,5"
63181,17/06/2026,3,2,1,"11,9","11,9"
63182,17/06/2026,3,3,1,"13,5","13,5"
63183,17/06/2026,3,4,4,"15,9","63,6"
63184,17/06/2026,3,5,2,"10,9","21,8"
63185,17/06/2026,3,6,1,"12,5","12,5"
63186,17/06/2026,3,7,2,"12,9","25,8"
63187,17/06/2026,3,9,3,"13,9","41,7"
63188,17/06/2026,3,10,4,"13,5",54
63189,17/06/2026,3,11,1,"14,9","14,9"
63190,17/06/2026,3,12,3,"13,9","41,7"
63191,17/06/2026,3,13,1,"12,5","12,5"
63192,17/06/2026,3,14,2,"9,9","19,8"
63193,17/06/2026,3,15,7,"11,5","80,5"
63194,17/06/2026,3,16,1,"12,9","12,9"
63195,17/06/2026,3,17,3,"12,5","37,5"
63196,17/06/2026,3,18,2,"12,2","24,4"
63197,17/06/2026,3,19,7,"15,9","111,3"
63198,17/06/2026,3,21,1,"21,9","21,9"
63199,17/06/2026,3,22,2,"23,9","47,8"
63200,17/06/2026,3,23,3,"15,9","47,7"
63201,17/06/2026,3,25,1,"18,9","18,9"
63202,17/06/2026,3,27,1,"6,5","6,5"
63203,17/06/2026,3,28,1,"6,2","6,2"
63204,17/06/2026,3,29,5,"6,9","34,5"
63205,17/06/2026,3,30,3,"6,5","19,5"
63206,17/06/2026,3,31,1,"5,9","5,9"
63207,17/06/2026,3,32,6,"3,5",21
63208,17/06/2026,3,33,3,"4,9","14,7"
63209,17/06/2026,3,34,2,22,44
63210,17/06/2026,3,35,3,"3,9","11,7"
63211,17/06/2026,3,36,3,"3,2","9,6"
63212,17/06/2026,3,37,3,"1,8","5,4"
63213,17/06/2026,3,38,5,"3,5","17,5"
63214,18/06/2026,3,1,2,"7,5",15
63215,18/06/2026,3,3,1,"13,5","13,5"
63216,18/06/2026,3,5,1,"10,9","10,9"
63217,18/06/2026,3,6,1,"12,5","12,5"
63218,18/06/2026,3,7,3,"12,9","38,7"
63219,18/06/2026,3,8,4,"15,9","63,6"
63220,18/06/2026,3,9,3,"13,9","41,7"
63221,18/06/2026,3,10,2,"13,5",27
63222,18/06/2026,3,11,2,"14,9","29,8"
63223,18/06/2026,3,12,3,"13,9","41,7"
63224,18/06/2026,3,13,1,"12,5","12,5"
63225,18/06/2026,3,14,3,"9,9","29,7"
63226,18/06/2026,3,15,3,"11,5","34,5"
63227,18/06/2026,3,16,3,"12,9","38,7"
63228,18/06/2026,3,17,1,"12,5","12,5"
63229,18/06/2026,3,18,2,"12,2","24,4"
63230,18/06/2026,3,19,6,"15,9","95,4"
63231,18/06/2026,3,20,1,"16,9","16,9"
63232,18/06/2026,3,21,1,"21,9","21,9"
63233,18/06/2026,3,22,1,"23,9","23,9"
63234,18/06/2026,3,23,2,"15,9","31,8"
63235,18/06/2026,3,24,1,"19,9","19,9"
63236,18/06/2026,3,26,1,"16,5","16,5"
63237,18/06/2026,3,28,1,"6,2","6,2"
63238,18/06/2026,3,29,2,"6,9","13,8"
63239,18/06/2026,3,30,3,"6,5","19,5"
63240,18/06/2026,3,33,2,"4,9","9,8"
63241,18/06/2026,3,34,2,22,44
63242,18/06/2026,3,35,3,"3,9","11,7"
63243,18/06/2026,3,36,4,"3,2","12,8"
63244,18/06/2026,3,37,5,"1,8",9
63245,18/06/2026,3,38,6,"3,5",21
63246,19/06/2026,3,1,1,"7,5","7,5"
63247,19/06/2026,3,2,2,"11,9","23,8"
63248,19/06/2026,3,3,1,"13,5","13,5"
63249,19/06/2026,3,7,1,"12,9","12,9"
63250,19/06/2026,3,8,3,"15,9","47,7"
63251,19/06/2026,3,9,3,"13,9","41,7"
63252,19/06/2026,3,10,3,"13,5","40,5"
63253,19/06/2026,3,11,3,"14,9","44,7"
63254,19/06/2026,3,12,1,"13,9","13,9"
63255,19/06/2026,3,13,2,"12,5",25
63256,19/06/2026,3,14,4,"9,9","39,6"
63257,19/06/2026,3,15,3,"11,5","34,5"
63258,19/06/2026,3,16,2,"12,9","25,8"
63259,19/06/2026,3,17,2,"12,5",25
63260,19/06/2026,3,18,4,"12,2","48,8"
63261,19/06/2026,3,19,4,"15,9","63,6"
63262,19/06/2026,3,20,2,"16,9","33,8"
63263,19/06/2026,3,21,1,"21,9","21,9"
63264,19/06/2026,3,22,1,"23,9","23,9"
63265,19/06/2026,3,23,2,"15,9","31,8"
63266,19/06/2026,3,25,1,"18,9","18,9"
