venta_id,fecha,local_id,producto_id,unidades_vendidas,precio_unitario_aplicado,importe_total
119000,2026-02-20,6,33,2,4.9,9.8
17282,2026-01-30,1,32,2,3.5,7.0
65399,2024-08-21,4,36,7,3.2,22.4
18591,2026-03-13,1,31,1,5.9,5.9
4852,2025-01-03,1,19,3,15.9,47.7
65813,2024-09-01,4,38,7,3.5,24.5
89868,2024-11-21,5,9,1,13.9,13.9
3136,2024-11-12,1,15,1,11.5,11.5
28154,2025-02-15,2,21,1,18.61,18.61
7078,2025-03-16,1,6,3,12.5,37.5
4433,2024-12-22,1,4,3,15.9,47.7
2073,2024-10-10,1,30,5,6.5,32.5
2995,2024-11-07,1,37,3,1.8,5.4
103108,2026-01-13,5,27,4,6.5,26.0
35972,2025-11-25,2,35,4,3.9,15.6
33310,2025-08-24,2,1,1,7.5,7.5
37306,2026-01-10,2,21,2,21.9,43.8
50655,2025-04-24,3,21,2,21.9,43.8
64609,2026-07-31,3,6,2,12.5,25.0
62796,2026-06-04,3,31,3,5.9,17.7
43910,2024-08-28,3,1,1,7.5,7.5
20862,2026-05-22,1,11,4,14.9,59.6
65670,2024-08-29,4,8,3,15.9,47.7
83848,2026-05-29,4,10,3,13.5,40.5
37364,2026-01-12,2,12,4,13.9,135.48
60030,2026-03-05,3,14,2,9.9,19.8
7038,2025-03-15,1,2,2,11.9,23.8
76459,2025-09-01,4,34,7,22.0,154.0
4361,2024-12-20,1,3,3,13.5,40.5
36732,2025-12-21,2,13,3,12.5,37.5
93750,2025-04-09,5,13,3,12.5,37.5
108477,2026-07-04,5,28,4,6.2,24.8
50927,2025-05-03,3,33,8,4.9,39.2
107533,2026-06-09,5,3,5,13.5,67.5
71773,2025-04-20,4,19,3,15.9,47.7
85208,2026-07-06,4,29,3,6.9,20.7
8032,2025-04-14,1,26,2,14.85,29.7
67190,2024-10-15,4,37,3,1.8,5.4
108284,2026-06-29,5,20,3,16.9,50.7
101113,2025-11-04,5,17,4,12.5,50.0
533,2024-08-21,1,20,2,16.9,33.8
89747,2024-11-16,5,25,2,18.9,37.8
89860,2024-11-20,5,35,4,3.9,15.6
10407,2025-06-27,1,31,2,5.9,11.8
13118,2025-09-25,1,17,2,12.5,25.0
30972,2025-05-27,2,5,1,10.9,10.9
60952,2026-04-06,3,22,3,23.9,71.7
97363,2025-07-20,5,31,2,5.9,11.8
4395,2024-12-21,1,1,6,7.5,45.0
115725,2025-10-19,6,20,2,16.9,33.8
75625,2025-08-10,4,9,6,13.9,83.4
76855,2025-09-13,4,19,3,15.9,47.7
1453,2024-09-21,1,9,5,13.9,69.5
60981,2026-04-07,3,25,1,18.9,18.9
59964,2026-03-02,3,18,4,12.2,48.8
71238,2025-04-02,4,16,4,12.9,51.6
15689,2025-12-12,1,35,4,3.9,15.6
94532,2025-05-03,5,16,7,12.9,90.3
103380,2026-01-24,5,28,1,6.2,6.2
42985,2026-07-29,2,36,4,3.2,12.8
77604,2025-10-06,4,11,1,14.9,14.9
33262,2025-08-22,2,8,4,15.9,63.6
97362,2025-07-20,5,30,3,6.5,19.5
115372,2025-10-08,6,8,2,15.9,31.8
30595,2025-05-14,2,10,2,13.5,27.0
120687,2026-04-22,6,18,2,12.2,24.4
8545,2025-04-30,1,18,3,12.2,36.6
38465,2026-02-22,2,18,1,12.2,12.2
57957,2025-12-17,3,23,2,15.9,31.8
81118,2026-02-24,4,26,1,16.5,16.5
29492,2025-04-05,2,35,7,3.9,27.3
82913,2026-04-30,4,21,1,21.9,21.9
57841,2025-12-13,3,27,1,6.5,6.5
82578,2026-04-19,4,28,1,6.2,6.2
70691,2025-03-11,4,27,1,6.5,6.5
86327,2024-08-06,5,1,2,7.5,15.0
56175,2025-10-17,3,13,2,12.5,25.0
115830,2025-10-23,6,11,3,14.9,44.7
46484,2024-11-25,3,2,1,11.9,11.9
95203,2025-05-23,5,3,1,13.5,13.5
108926,2026-07-16,5,26,4,16.5,66.0
94789,2025-05-10,5,31,2,5.9,11.8
3432,2024-11-21,1,34,4,22.0,88.0
16238,2025-12-28,1,35,5,3.43,17.15
33408,2025-08-29,2,2,1,11.9,11.9
44598,2024-09-19,3,35,2,3.9,7.8
36207,2025-12-04,2,7,2,12.9,25.8
85166,2026-07-05,4,20,5,16.9,84.5
78754,2025-11-17,4,21,1,21.9,21.9
71208,2025-04-01,4,15,2,11.5,23.0
41290,2026-05-30,2,22,3,23.9,71.7
19850,2026-04-21,1,3,2,13.5,27.0
109267,2026-07-25,5,28,9,6.2,55.8
57806,2025-12-12,3,27,1,6.5,6.5
99067,2025-09-04,5,16,6,12.9,77.4
117149,2025-12-11,6,8,1,15.9,15.9
49673,2025-03-21,3,38,2,3.5,7.0
7360,2025-03-25,1,1,1,7.5,7.5
7765,2025-04-06,1,20,2,16.9,33.8
59954,2026-03-02,3,5,1,10.9,10.9
43610,2024-08-18,3,28,3,6.2,18.6
118289,2026-01-23,6,32,1,3.5,3.5
89310,2024-10-31,5,5,3,10.9,32.7
1353,2024-09-17,1,38,4,3.5,14.0
85399,2026-07-11,4,33,8,4.9,39.2
23189,2024-08-03,2,4,1,15.9,15.9
6743,2025-03-05,1,28,1,6.2,6.2
90245,2024-12-05,5,3,2,13.5,27.0
119058,2026-02-22,6,36,4,3.2,12.8
93947,2025-04-15,5,25,1,18.9,18.9
120691,2026-04-22,6,22,3,23.9,71.7
93470,2025-03-31,5,32,3,3.5,10.5
57794,2025-12-12,3,14,4,,39.6
88047,2024-09-21,5,33,14,4.9,68.6
101115,2025-11-04,5,20,2,16.9,33.8
116421,2025-11-13,6,37,1,1.8,1.8
100357,2025-10-11,5,14,5,9.9,49.5
56248,2025-10-19,3,16,1,12.9,12.9
101197,2025-11-07,5,17,4,12.5,50.0
97015,2025-07-11,5,17,4,12.5,50.0
15215,2025-11-28,1,38,6,3.5,21.0
83645,2026-05-22,4,38,9,3.5,31.5
88037,2024-09-21,5,23,1,15.9,15.9
68494,2024-12-07,4,22,1,23.9,23.9
117472,2025-12-22,6,15,1,11.5,11.5
12488,2025-09-05,1,38,3,3.5,10.5
43332,2024-08-10,3,8,2,15.9,31.8
71712,2025-04-18,4,24,3,19.9,59.7
62587,2026-05-29,3,11,2,14.9,29.8
11747,2025-08-10,1,16,3,12.9,38.7
30285,2025-05-03,2,10,2,13.5,27.0
54980,2025-09-08,3,6,1,12.5,12.5
42212,2026-07-02,2,8,1,15.9,15.9
14074,2025-10-24,1,19,2,,31.8
50307,2025-04-12,3,34,4,22.0,88.0
107143,2026-05-29,5,12,4,13.9,55.6
78476,2025-11-06,4,12,3,13.9,41.7
24013,2024-09-07,2,14,3,9.9,29.7
72884,2025-05-25,4,26,3,16.5,49.5
65291,2024-08-18,4,35,9,3.9,35.1
77476,2025-10-01,4,38,3,3.5,10.5
87390,2024-09-03,5,26,4,16.5,66.0
88033,2024-09-21,5,19,6,15.9,95.4
113752,2025-08-16,6,30,3,6.5,19.5
85945,2026-07-26,4,29,4,6.9,27.6
67390,2024-10-22,4,21,2,21.9,43.8
48975,2025-02-25,3,22,1,23.9,23.9
22452,2026-07-10,1,9,3,13.9,41.7
99635,2025-09-20,5,10,3,13.5,40.5
66047,2024-09-08,4,27,2,6.5,13.0
65853,2024-09-03,4,10,2,13.5,27.0
47516,2024-12-31,3,10,2,13.5,27.0
22369,2026-07-07,1,25,1,18.9,18.9
63403,2026-06-23,3,38,3,3.5,10.5
122522,2026-06-20,6,32,6,3.5,21.0
48765,2025-02-17,3,19,1,15.9,15.9
82994,2026-05-02,4,32,12,3.5,42.0
13260,2025-09-29,1,25,1,18.9,18.9
6250,2025-02-18,1,8,3,15.9,47.7
40486,2026-05-02,2,36,2,3.2,6.4
101864,2025-12-01,5,24,1,19.9,19.9
8771,2025-05-07,1,23,3,15.9,47.7
12174,2025-08-26,1,37,1,1.8,1.8
121945,2026-06-03,6,5,3,10.9,32.7
90338,2024-12-07,5,37,8,1.8,14.4
91413,2025-01-14,5,11,2,14.9,29.8
58622,2026-01-10,3,28,1,6.2,6.2
57128,2025-11-18,3,24,1,19.9,19.9
98565,2025-08-21,5,31,3,5.9,17.7
77631,2025-10-07,4,13,2,12.5,25.0
21952,2026-06-24,1,34,3,22.0,66.0
111161,2025-05-24,6,23,5,15.9,79.5
111690,2025-06-12,6,3,1,13.5,13.5
90591,2024-12-16,5,5,2,10.9,21.8
79369,2025-12-13,4,29,3,6.9,20.7
70757,2025-03-14,4,27,1,6.5,6.5
65421,2024-08-22,4,21,2,21.9,43.8
6418,2025-02-23,1,8,3,15.9,47.7
8371,2025-04-25,1,3,4,13.5,54.0
21529,2026-06-11,1,34,3,22.0,66.0
41971,2026-06-23,2,19,1,15.9,15.9
107686,2026-06-13,5,8,5,15.9,79.5
87602,2024-09-09,5,21,4,21.9,87.6
64462,2026-07-26,3,22,4,23.9,95.6
29441,2025-04-04,2,9,5,13.9,69.5
79963,2026-01-04,4,31,1,5.9,5.9
121434,2026-05-17,6,11,1,14.9,14.9
74045,2025-06-27,4,35,5,3.9,19.5
114983,2025-09-25,6,21,4,21.9,87.6
23036,2026-07-28,1,16,2,12.9,25.8
90672,2024-12-19,5,4,1,15.9,15.9
114258,2025-09-01,6,34,3,22.0,66.0
51216,2025-05-13,3,10,2,13.5,27.0
49957,2025-03-31,3,32,1,3.5,3.5
48265,2025-01-28,3,14,2,9.9,19.8
13626,2025-10-10,1,36,2,3.2,6.4
31479,2025-06-13,2,36,1,3.2,3.2
59874,2026-02-27,3,7,2,12.9,25.8
28685,2025-03-08,2,6,1,12.5,12.5
96785,2025-07-05,5,12,9,13.9,125.1
105466,2026-04-10,5,14,5,9.9,49.5
82519,2026-04-17,4,38,1,3.5,3.5
100746,2025-10-23,5,23,5,15.9,79.5
41678,2026-06-13,2,20,2,16.9,33.8
98469,2025-08-19,5,10,10,13.5,135.0
121314,2026-05-13,6,3,2,13.5,27.0
111613,2025-06-09,6,23,1,15.9,15.9
11273,2025-07-25,1,13,1,12.5,12.5
16701,2026-01-12,1,7,1,12.9,12.9
86910,2024-08-21,5,30,4,6.5,26.0
23006,2026-07-27,1,12,1,13.9,13.9
66300,2024-09-16,4,13,3,12.5,37.5
96577,2025-06-29,5,27,1,6.5,6.5
107767,2026-06-15,5,15,6,11.5,69.0
89608,2024-11-11,5,11,1,14.9,14.9
2485,2024-10-23,1,18,1,12.2,12.2
59596,2026-02-16,3,15,1,11.5,11.5
29524,2025-04-07,2,4,1,15.9,15.9
101308,2025-11-11,5,16,2,12.9,25.8
21830,2026-06-21,1,3,2,13.5,27.0
103138,2026-01-14,5,35,1,3.9,3.9
52046,2025-06-09,3,8,1,15.9,15.9
77411,2025-09-29,4,30,1,6.5,6.5
10449,2025-06-28,1,38,4,3.5,14.0
117099,2025-12-09,6,11,2,14.9,73.55
29347,2025-04-01,2,5,1,10.9,10.9
21294,2026-06-04,1,28,2,6.2,12.4
89420,2024-11-04,5,4,1,15.9,15.9
78813,2025-11-20,4,33,1,4.9,4.9
102959,2026-01-08,5,5,1,10.9,10.9
56907,2025-11-10,3,34,3,22.0,66.0
119397,2026-03-07,6,36,2,3.2,6.4
122702,2026-06-26,6,27,1,6.5,6.5
12743,2025-09-13,1,37,7,1.8,12.6
78176,2025-10-26,4,4,3,15.9,47.7
34916,2025-10-19,2,37,2,1.8,3.6
54173,2025-08-14,3,9,2,13.9,27.8
9444,2025-05-28,1,16,4,12.9,51.6
42999,2026-07-30,2,17,6,12.5,75.0
71477,2025-04-10,4,18,1,12.2,12.2
31576,2025-06-17,2,13,1,12.5,12.5
18589,2026-03-13,1,29,1,6.9,6.9
64897,2024-08-08,4,3,1,13.5,13.5
29878,2025-04-19,2,20,4,16.9,67.6
17090,2026-01-24,1,22,1,23.9,23.9
113879,2025-08-20,6,30,1,6.5,6.5
93883,2025-04-13,5,14,4,9.9,39.6
56057,2025-10-13,3,7,1,12.9,12.9
102383,2025-12-18,5,33,5,4.31,21.55
17309,2026-01-31,1,23,1,15.9,15.9
107830,2026-06-17,5,4,4,15.9,63.6
4953,2025-01-06,1,32,3,3.5,10.5
31928,2025-06-29,2,22,1,23.9,23.9
122727,2026-06-27,6,15,1,11.5,11.5
9373,2025-05-26,1,7,1,12.9,12.9
99785,2025-09-24,5,15,3,11.5,34.5
116950,2025-12-03,6,38,3,3.5,10.5
53868,2025-08-04,3,29,2,6.9,13.8
91481,2025-01-17,5,2,1,11.9,11.9
83266,2026-05-11,4,8,7,15.9,111.3
8462,2025-04-27,1,28,3,6.2,18.6
22516,2026-07-12,1,8,5,15.9,79.5
25091,2024-10-14,2,33,3,4.9,14.7
76657,2025-09-07,4,23,1,15.9,15.9
88847,2024-10-16,5,19,3,15.9,47.7
102811,2026-01-02,5,24,3,19.9,59.7
120216,2026-04-06,6,22,2,23.9,47.8
2912,2024-11-05,1,19,3,15.9,47.7
26622,2024-12-06,2,12,1,13.9,13.9
112564,2025-07-10,6,31,2,5.9,11.8
23625,2024-08-23,2,2,2,11.9,23.8
42313,2026-07-05,2,23,1,15.9,15.9
81481,2026-03-11,4,11,1,14.9,14.9
89338,2024-11-01,5,7,2,12.9,25.8
14605,2025-11-10,1,2,1,11.9,11.9
11606,2025-08-05,1,15,2,11.5,23.0
84164,2026-06-07,4,3,1,13.5,13.5
87898,2024-09-17,5,30,3,6.5,19.5
37796,2026-01-28,2,26,1,16.5,16.5
4578,2024-12-26,1,14,3,9.9,29.7
69610,2025-01-24,4,37,1,1.8,1.8
80839,2026-02-12,4,20,1,16.9,16.9
46580,2024-11-28,3,31,2,5.9,11.8
59531,2026-02-14,3,9,2,13.9,27.8
104342,2026-03-03,5,25,2,18.9,37.8
102103,2025-12-10,5,3,1,13.5,13.5
9098,2025-05-17,1,37,7,1.8,12.6
12016,2025-08-20,1,27,1,6.5,6.5
93613,2025-04-05,5,14,7,9.9,69.3
89443,2024-11-05,5,5,1,10.9,10.9
42610,2026-07-16,2,21,1,21.9,21.9
25236,2024-10-19,2,21,1,21.9,21.9
122289,2026-06-13,6,30,3,6.5,19.5
111245,2025-05-27,6,32,1,3.5,3.5
12473,2025-09-05,1,22,2,23.9,47.8
8126,2025-04-17,1,23,1,15.9,15.9
85961,2026-07-27,4,8,9,15.9,143.1
44341,2024-09-10,3,28,2,6.2,12.4
85130,2026-07-04,4,22,4,23.9,95.6
13654,2025-10-11,1,27,6,6.5,39.0
53952,2025-08-07,3,19,2,15.9,31.8
75506,2025-08-07,4,1,3,7.5,22.5
105835,2026-04-21,5,14,3,9.9,29.7
54845,2025-09-03,3,34,3,22.0,66.0
69773,2025-02-01,4,30,2,6.5,13.0
114244,2025-09-01,6,13,3,12.5,37.5
17840,2026-02-18,1,12,1,13.9,13.9
111530,2025-06-07,6,1,1,7.5,7.5
65549,2024-08-25,4,36,8,3.2,25.6
115078,2025-09-28,6,19,5,15.9,79.5
63144,2026-06-15,3,36,1,3.2,3.2
101742,2025-11-27,5,13,2,12.5,25.0
112709,2025-07-15,6,18,2,12.2,24.4
26559,2024-12-04,2,18,4,12.2,48.8
12891,2025-09-18,1,17,6,12.5,75.0
77109,2025-09-20,4,33,6,4.9,29.4
103044,2026-01-11,5,14,4,9.9,39.6
123590,2026-07-24,6,3,2,13.5,27.0
13961,2025-10-21,1,1,2,7.5,15.0
76814,2025-09-12,4,12,5,13.9,69.5
14281,2025-10-30,1,29,3,6.9,20.7
5486,2025-01-24,1,31,2,5.9,11.8
86982,2024-08-23,5,26,1,16.5,16.5
38735,2026-03-04,2,6,2,12.5,25.0
41077,2026-05-23,2,7,2,12.9,25.8
28278,2025-02-20,2,12,2,13.9,27.8
116467,2025-11-15,6,19,6,15.9,95.4
106193,2026-05-01,5,36,2,3.2,6.4
64015,2026-07-12,3,27,3,6.5,19.5
49042,2025-02-28,3,8,1,15.9,15.9
82808,2026-04-26,4,37,1,1.8,1.8
11246,2025-07-24,1,18,3,12.2,36.6
46145,2024-11-12,3,3,2,13.5,27.0
76521,2025-09-03,4,28,4,6.2,24.8
111051,2025-05-20,6,21,2,21.9,43.8
85506,2026-07-14,4,31,3,5.9,17.7
9397,2025-05-26,1,34,2,22.0,44.0
66179,2024-09-12,4,20,1,16.9,16.9
73708,2025-06-18,4,19,5,15.9,79.5
87625,2024-09-10,5,7,1,12.9,12.9
75663,2025-08-11,4,9,7,13.9,97.3
12274,2025-08-30,1,20,1,16.9,16.9
40471,2026-05-02,2,15,2,11.5,23.0
43006,2026-07-30,2,26,2,16.5,33.0
77208,2025-09-23,4,30,4,6.5,26.0
89111,2024-10-24,5,21,3,21.9,65.7
15607,2025-12-10,1,27,1,6.5,6.5
110537,2025-05-01,6,30,1,6.5,6.5
98043,2025-08-07,5,36,6,,19.2
65463,2024-08-23,4,25,2,18.9,37.8
82514,2026-04-17,4,33,3,4.9,14.7
22986,2026-07-26,1,27,3,6.5,19.5
1428,2024-09-20,1,21,2,21.9,43.8
60717,2026-03-29,3,26,2,16.5,33.0
49501,2025-03-15,3,36,5,3.2,16.0
112426,2025-07-06,6,19,1,15.9,15.9
55337,2025-09-19,3,31,2,5.9,11.8
19870,2026-04-21,1,29,2,6.9,13.8
14900,2025-11-19,1,14,2,9.9,19.8
59431,2026-02-10,3,15,2,11.5,23.0
30908,2025-05-24,2,34,9,22.0,198.0
118886,2026-02-15,6,30,2,6.5,13.0
44168,2024-09-05,3,5,1,10.9,10.9
9622,2025-06-03,1,14,4,9.9,39.6
113599,2025-08-11,6,35,2,3.9,7.8
4346,2024-12-19,1,23,4,15.9,63.6
83734,2026-05-25,4,19,2,15.9,31.8
42299,2026-07-05,2,9,2,13.9,27.8
57017,2025-11-14,3,35,1,3.9,3.9
73836,2025-06-22,4,2,4,11.9,47.6
9994,2025-06-14,1,36,6,3.2,19.2
77576,2025-10-05,4,14,1,9.9,9.9
41907,2026-06-21,2,10,3,13.5,40.5
4271,2024-12-17,1,9,2,13.9,27.8
56736,2025-11-04,3,21,1,21.9,21.9
108782,2026-07-12,5,32,8,3.5,28.0
33439,2025-08-30,2,5,1,10.9,10.9
12925,2025-09-19,1,18,4,12.2,48.8
89888,2024-11-21,5,37,2,1.8,3.6
47363,2024-12-26,3,17,2,12.5,25.0
45311,2024-10-13,3,36,4,3.2,12.8
121618,2026-05-23,6,15,1,11.5,11.5
106132,2026-04-30,5,7,3,12.9,38.7
86105,2026-07-31,4,6,2,12.5,25.0
118054,2026-01-13,6,34,2,22.0,44.0
17437,2026-02-05,1,7,3,12.9,38.7
77179,2025-09-22,4,36,5,3.2,16.0
13420,2025-10-04,1,32,3,3.5,10.5
51007,2025-05-06,3,24,1,19.9,19.9
68575,2024-12-10,4,24,1,19.9,19.9
123546,2026-07-22,6,25,1,18.9,18.9
110488,2025-04-29,6,35,4,3.9,15.6
46927,2024-12-11,3,18,2,12.2,24.4
102519,2025-12-23,5,26,2,16.5,33.0
16890,2026-01-18,1,8,2,15.9,31.8
46676,2024-12-02,3,16,5,12.9,64.5
71575,2025-04-13,4,23,1,15.9,15.9
63017,2026-06-11,3,27,4,6.5,26.0
88666,2024-10-10,5,30,1,6.5,6.5
4998,2025-01-08,1,17,5,12.5,62.5
40240,2026-04-24,2,26,1,16.5,16.5
111734,2025-06-13,6,19,2,15.9,31.8
115847,2025-10-23,6,35,4,3.9,15.6
114081,2025-08-27,6,9,3,13.9,41.7
112558,2025-07-10,6,25,1,18.9,18.9
29608,2025-04-10,2,26,1,16.5,16.5
17425,2026-02-04,1,25,2,18.9,37.8
94870,2025-05-13,5,12,6,13.9,83.4
86154,2024-08-01,5,17,1,12.5,12.5
70692,2025-03-11,4,31,1,5.9,5.9
88111,2024-09-23,5,22,2,23.9,47.8
83322,2026-05-13,4,1,1,7.5,7.5
60116,2026-03-08,3,9,1,13.9,13.9
99829,2025-09-25,5,24,2,19.9,39.8
71117,2025-03-28,4,34,2,22.0,44.0
97182,2025-07-15,5,38,7,3.5,24.5
121470,2026-05-18,6,14,3,9.9,29.7
100686,2025-10-21,5,31,2,5.9,11.8
36706,2025-12-20,2,18,6,12.2,73.2
78911,2025-11-25,4,9,1,13.9,13.9
91904,2025-02-02,5,27,1,6.5,6.5
108872,2026-07-15,5,9,6,13.9,83.4
20467,2026-05-10,1,4,3,15.9,47.7
64860,2024-08-07,4,4,2,15.9,31.8
111314,2025-05-30,6,18,3,12.2,36.6
114595,2025-09-12,6,38,4,3.5,14.0
109178,2026-07-23,5,15,8,11.5,92.0
104832,2026-03-20,5,14,3,9.9,29.7
66891,2024-10-05,4,9,2,13.9,27.8
63901,2026-07-09,3,10,2,13.5,27.0
60484,2026-03-21,3,30,2,6.5,13.0
118137,2026-01-17,6,20,1,16.9,16.9
35724,2025-11-17,2,9,2,13.9,27.8
37345,2026-01-11,2,29,2,6.9,13.8
49533,2025-03-17,3,1,2,7.5,15.0
6713,2025-03-04,1,21,2,21.9,43.8
26479,2024-12-01,2,24,1,19.9,19.9
117042,2025-12-07,6,7,1,12.9,12.9
66695,2024-09-28,4,6,1,12.5,12.5
89947,2024-11-23,5,38,1,3.5,3.5
100157,2025-10-04,5,32,2,3.5,7.0
122785,2026-06-29,6,3,1,13.5,13.5
118911,2026-02-16,6,37,4,1.8,7.2
78009,2025-10-19,4,38,4,3.5,14.0
106771,2026-05-18,5,11,1,14.9,14.9
80945,2026-02-16,4,36,1,3.2,3.2
95613,2025-06-03,5,24,2,19.9,39.8
106900,2026-05-22,5,7,1,12.9,12.9
109847,2025-04-01,6,31,1,5.9,5.9
16787,2026-01-15,1,5,2,10.9,21.8
63096,2026-06-14,3,14,2,9.9,19.8
13546,2025-10-08,1,26,7,16.5,115.5
102645,2025-12-27,5,27,2,6.5,13.0
27968,2025-02-08,2,28,2,5.27,10.54
6553,2025-02-27,1,17,6,12.5,75.0
44034,2024-08-31,3,32,1,3.5,3.5
10124,2025-06-18,1,37,2,1.8,3.6
14196,2025-10-28,1,2,1,11.9,11.9
26382,2024-11-28,2,16,4,12.9,51.6
18967,2026-03-25,1,8,4,15.9,63.6
105446,2026-04-09,5,30,1,6.5,6.5
90327,2024-12-07,5,25,1,18.9,18.9
82273,2026-04-10,4,8,2,15.9,31.8
110229,2025-04-19,6,10,1,13.5,13.5
51055,2025-05-08,3,8,1,15.9,15.9
35005,2025-10-23,2,4,3,15.9,47.7
64692,2024-08-02,4,20,2,16.9,33.8
36721,2025-12-20,2,36,5,2.82,14.1
113795,2025-08-17,6,37,5,1.8,9.0
104870,2026-03-21,5,22,5,23.9,119.5
49856,2025-03-28,3,8,3,15.9,47.7
88978,2024-10-20,5,11,1,14.9,14.9
83460,2026-05-17,4,2,3,11.9,35.7
92950,2025-03-13,5,24,1,19.9,19.9
75784,2025-08-14,4,19,9,15.9,143.1
40761,2026-05-12,2,32,2,3.5,7.0
59478,2026-02-12,3,18,2,12.2,24.4
99773,2025-09-24,5,3,2,13.5,27.0
18479,2026-03-10,1,9,1,13.9,13.9
25109,2024-10-15,2,16,1,12.9,12.9
8480,2025-04-28,1,11,4,14.9,59.6
109531,2025-03-16,6,16,1,10.96,10.96
887,2024-09-02,1,35,4,3.9,15.6
105832,2026-04-21,5,10,1,13.5,13.5
68280,2024-11-28,4,34,3,22.0,66.0
83083,2026-05-05,4,23,3,15.9,47.7
68614,2024-12-12,4,6,1,12.5,12.5
48959,2025-02-24,3,36,2,3.2,6.4
36298,2025-12-06,2,38,4,3.5,14.0
56981,2025-11-13,3,21,1,21.9,21.9
16240,2025-12-28,1,37,3,1.58,4.74
23585,2024-08-20,2,36,4,3.2,12.8
31187,2025-06-03,2,26,2,16.5,33.0
122001,2026-06-04,6,33,3,4.9,14.7
82608,2026-04-20,4,35,4,3.9,15.6
111894,2025-06-19,6,4,1,15.9,15.9
34868,2025-10-18,2,22,1,23.9,23.9
48989,2025-02-26,3,6,1,12.5,12.5
33676,2025-09-07,2,15,3,11.5,34.5
5961,2025-02-08,1,32,4,3.5,14.0
59923,2026-02-28,3,33,3,4.9,14.7
98865,2025-08-29,5,31,7,5.9,41.3
120942,2026-05-01,6,7,1,12.9,12.9
80061,2026-01-09,4,1,1,7.5,7.5
77682,2025-10-09,4,9,1,13.9,13.9
58488,2026-01-05,3,9,1,13.9,13.9
111816,2025-06-16,6,10,2,13.5,27.0
47777,2025-01-10,3,11,3,14.9,44.7
90628,2024-12-17,5,19,2,15.9,31.8
63934,2026-07-10,3,12,1,13.9,13.9
18172,2026-02-28,1,19,1,15.9,15.9
61379,2026-04-21,3,1,2,7.5,15.0
104586,2026-03-11,5,26,1,16.5,16.5
37464,2026-01-15,2,36,3,3.2,9.6
23400,2024-08-12,2,32,2,3.5,7.0
36694,2025-12-20,2,6,1,12.5,12.5
71636,2025-04-15,4,35,4,3.9,15.6
11831,2025-08-13,1,30,2,6.5,13.0
25071,2024-10-14,2,3,1,13.5,13.5
38567,2026-02-26,2,2,1,11.9,11.9
12405,2025-09-03,1,24,1,19.9,19.9
48608,2025-02-10,3,23,1,15.9,15.9
107818,2026-06-16,5,30,4,6.5,26.0
55932,2025-10-09,3,12,2,13.9,27.8
90789,2024-12-22,5,24,1,19.9,19.9
31564,2025-06-16,2,33,3,4.9,14.7
10448,2025-06-28,1,37,2,1.8,3.6
68790,2024-12-18,4,35,2,3.9,7.8
56288,2025-10-20,3,25,1,18.9,18.9
78974,2025-11-28,4,10,1,13.5,13.5
9197,2025-05-21,1,1,1,7.5,7.5
20846,2026-05-21,1,32,5,3.5,17.5
44037,2024-08-31,3,35,5,3.9,19.5
34489,2025-10-05,2,24,3,19.9,59.7
17842,2026-02-18,1,14,2,9.9,19.8
84912,2026-06-28,4,17,1,12.5,12.5
89808,2024-11-18,5,28,2,6.2,12.4
92072,2025-02-09,5,17,2,12.5,25.0
7885,2025-04-10,1,13,2,12.5,25.0
106998,2026-05-24,5,35,2,3.9,7.8
86152,2024-08-01,5,15,5,11.5,57.5
12078,2025-08-22,1,35,3,3.9,11.7
86120,2026-07-31,4,21,1,21.9,21.9
69311,2025-01-09,4,38,1,3.5,3.5
72925,2025-05-26,4,34,3,22.0,66.0
105626,2026-04-15,5,1,1,7.5,7.5
87299,2024-09-01,5,4,4,15.9,63.6
24450,2024-09-22,2,14,2,9.9,19.8
78514,2025-11-07,4,34,2,22.0,44.0
15390,2025-12-03,1,38,2,3.5,7.0
29157,2025-03-25,2,14,1,9.9,9.9
75259,2025-07-31,4,8,3,15.9,47.7
25000,2024-10-12,2,2,3,11.9,35.7
71306,2025-04-04,4,36,2,3.2,6.4
6491,2025-02-25,1,18,1,12.2,12.2
100317,2025-10-10,5,10,4,13.5,54.0
106431,2026-05-08,5,28,2,6.2,12.4
20318,2026-05-05,1,13,4,12.5,50.0
44449,2024-09-14,3,16,2,12.9,25.8
87380,2024-09-03,5,14,6,9.9,59.4
50227,2025-04-10,3,6,1,12.5,12.5
121792,2026-05-29,6,8,1,15.9,15.9
68173,2024-11-23,4,37,3,1.8,5.4
30603,2025-05-14,2,20,1,16.9,16.9
32655,2025-07-27,2,4,1,,15.9
15165,2025-11-27,1,22,3,23.9,71.7
29643,2025-04-11,2,28,1,6.2,6.2
81224,2026-03-01,4,11,1,14.9,14.9
76051,2025-08-21,4,30,4,6.5,26.0
89634,2024-11-12,5,16,3,12.9,38.7
92741,2025-03-06,5,2,1,11.9,11.9
14425,2025-11-04,1,11,1,14.9,14.9
55367,2025-09-20,3,28,2,6.2,12.4
66138,2024-09-11,4,12,1,13.9,13.9
12219,2025-08-28,1,23,1,15.9,15.9
62613,2026-05-30,3,3,3,13.5,40.5
25445,2024-10-26,2,19,4,15.9,63.6
62211,2026-05-17,3,10,3,13.5,40.5
77822,2025-10-13,4,24,1,19.9,19.9
55101,2025-09-12,3,1,1,7.5,7.5
51157,2025-05-11,3,10,4,13.5,54.0
122135,2026-06-08,6,33,1,4.9,4.9
